Time, Heater, Temperature
1350.368796,42,52.158
1351.408587,42,52.158
1352.360585,42,52.158
1353.400423,42,52.223
1354.352357,42,52.255
1355.392295,42,52.319
1356.34374,42,52.287
1357.38414,42,52.223
1358.335519,42,52.19
1359.376019,42,52.158
1360.327312,42,52.158
1361.367873,42,52.158
1362.319045,42,52.287
1363.359723,42,52.319
1364.310841,42,52.352
1365.351287,42,52.384
1366.302586,42,52.48
1367.343164,42,52.48
1368.29439,42,52.48
1369.335048,42,52.513
1370.286111,42,52.48
1371.326935,42,52.545
1372.277733,42,52.738
1373.318814,42,52.803
1374.269488,42,52.803
1375.310665,42,52.771
1376.261275,42,52.738
1377.302526,42,52.738
1378.253051,42,52.609
1379.294264,42,52.48
1380.244804,42,52.48
1381.285992,42,52.48
1382.236607,42,52.48
1383.277861,42,52.48
1384.228362,42,52.48
1385.269499,42,52.48
1386.220144,42,52.513
1387.261378,42,52.706
1388.21186,42,52.803
1389.253261,42,52.803
1390.203645,42,52.803
1391.245108,42,52.803
1392.195407,42,52.803
1393.236987,42,52.803
1394.187179,42,52.803
1395.228855,42,52.803
1396.179005,42,52.803
1397.2207,42,52.803
1398.170794,42,52.803
1399.212567,42,52.642
1400.162505,42,52.738
1401.204426,42,52.545
1402.154263,42,52.545
1403.196278,42,52.48
1404.146022,42,52.48
1405.188134,42,52.48
1406.137567,42,52.48
1407.179995,42,52.48
1408.129022,42,52.48
1409.171885,42,52.48
1410.12078,42,52.609
1411.163741,42,52.674
1412.112541,42,52.803
1413.155645,42,52.771
1414.104299,42,52.803
1415.147497,42,52.803
1416.096052,42,52.803
1417.139377,42,52.835
1418.087642,42,52.803
1419.130819,42,52.803
1420.079404,42,52.867
1421.122662,42,53.093
1422.071199,42,53.061
1423.114522,42,53.061
1424.062988,42,53.125
1425.106406,42,53.125
1426.054755,42,53.061
1427.097844,42,53.061
1428.046486,42,52.835
1429.089326,42,52.803
1430.038168,42,52.803
1431.080796,42,52.803
1432.029884,42,52.803
1433.072592,42,52.803
1434.021214,42,52.803
1435.064498,42,52.803
1436.01262,42,52.803
1437.056368,42,52.803
1438.004404,42,52.803
1439.048286,42,52.803
1439.99613,42,52.803
1441.040131,42,52.803
1441.98792,42,52.803
1443.032012,42,52.803
1443.979273,42,53.061
1445.023825,42,53.061
1445.971057,28,53.125
1447.015568,28,53.125
1447.962677,28,53.093
1449.007405,28,53.093
1449.954293,28,53.125
1450.999147,28,53.125
1451.945903,28,53.125
1452.990885,28,53.125
1453.937243,28,53.125
1454.98259,28,53.125
1455.928851,28,53.125
1456.974304,28,53.125
1457.920066,28,53.061
1458.96564,28,52.964
1459.911669,28,52.803
1460.957194,28,52.803
1461.903303,28,52.803
1462.948909,28,52.803
1463.894941,28,52.738
1464.94062,28,52.771
1465.886559,28,52.706
1466.9322,28,52.803
1467.878169,28,52.545
1468.923951,28,52.545
1469.869787,28,52.513
1470.915692,28,52.48
1471.861372,28,52.48
1472.907432,28,52.48
1473.85261,28,52.48
1474.899185,28,52.48
1475.844219,28,52.448
1476.890931,28,52.416
1477.835853,28,52.384
1478.882633,28,52.416
1479.82746,28,52.416
1480.874384,28,52.352
1481.819092,28,52.48
1482.865997,28,52.416
1483.81069,28,52.48
1484.8575,28,52.48
1485.802298,28,52.416
1486.848973,28,52.384
1487.793935,28,52.19
1488.840693,28,52.158
1489.785541,28,52.158
1490.832399,28,52.029
1491.776772,28,51.933
1492.824145,28,51.868
1493.768359,28,51.836
1494.815819,28,51.836
1495.759975,28,51.836
1496.807567,28,51.771
1497.751549,28,51.61
1498.799305,28,51.514
1499.743194,28,51.514
1500.791054,28,51.514
1501.734806,28,51.514
1502.782781,28,51.514
1503.726448,28,51.514
1504.774532,28,51.514
1505.717951,28,51.514
1506.766161,28,51.449
1507.709603,28,51.256
1508.757606,28,51.191
1509.700591,28,51.191
1510.749008,28,51.191
1511.692202,28,51.191
1512.740607,28,51.191
1513.683836,28,51.191
1514.732325,28,51.191
1515.675449,28,51.191
1516.724064,28,51.159
1517.667069,28,51.159
1518.715798,28,51.191
1519.658675,28,51.03
1520.707511,28,50.934
1521.650326,28,50.869
1522.699243,28,50.869
1523.641942,28,50.869
1524.690998,28,50.869
1525.63358,28,50.772
1526.682714,28,50.772
1527.625211,28,50.676
1528.674421,28,50.676
1529.616797,28,50.547
1530.666124,28,50.547
1531.608429,28,50.547
1532.657798,28,50.547
1533.600063,28,50.482
1534.649541,28,50.547
1535.591695,28,50.547
1536.641251,28,50.547
1537.5833,28,50.547
1538.632617,28,50.547
1539.574919,28,50.547
1540.624346,28,50.547
1541.56649,28,50.547
1542.616091,28,50.547
1543.558076,28,50.547
1544.60783,28,50.547
1545.549681,28,50.515
1546.599491,28,50.257
1547.541294,28,50.225
1548.591223,28,50.225
1549.532844,28,50.225
1550.582927,28,50.321
1551.524463,28,50.289
1552.574646,28,50.257
1553.516124,28,50.225
1554.566357,28,50.225
1555.507416,28,50.225
1556.558087,28,50.225
1557.499037,28,50.192
1558.549799,28,50.16
1559.490654,28,49.935
1560.541505,28,49.902
1561.482284,28,49.902
1562.532755,28,49.902
1563.473884,28,49.902
1564.524451,28,49.645
1565.465503,28,49.612
1566.516175,38,49.58
1567.457206,38,49.58
1568.507662,38,49.58
1569.448973,38,49.483
1570.499566,38,49.387
1571.440599,38,49.354
1572.491462,38,49.322
1573.432349,38,49.258
1574.483334,38,49.258
1575.424056,38,49.258
1576.475204,38,49.258
1577.41582,38,49.161
1578.467076,38,49.032
1579.407552,38,49.161
1580.458924,38,49.258
1581.399323,38,49.226
1582.450808,38,49.258
1583.391059,38,49.258
1584.44226,38,49.258
1585.382813,38,49.258
1586.433718,38,49.258
1587.374547,38,49.258
1588.42518,38,49.258
1589.366302,38,49.258
1590.416646,38,49.258
1591.357677,38,49.258
1592.408497,38,49.258
1593.349017,38,49.258
1594.400355,38,49.258
1595.340386,38,49.258
1596.3922,38,49.258
1597.332136,38,49.258
1598.384034,38,49.322
1599.323899,38,49.451
1600.375895,38,49.451
1601.315627,38,49.58
1602.36774,38,49.58
1603.307391,38,49.58
1604.359625,38,49.677
1605.29912,38,49.87
1606.351493,38,49.902
1607.290887,38,49.902
1608.343372,38,49.902
1609.282597,38,49.902
1610.335207,38,49.902
1611.274264,38,49.902
1612.327085,38,49.902
1613.266024,38,49.935
1614.318908,38,49.967
1615.257611,38,49.902
1616.31079,38,49.902
1617.248912,38,50.031
1618.302609,38,50.128
1619.240677,38,50.192
1620.294424,38,50.225
1621.232417,38,50.225
1622.286276,38,50.225
1623.224133,38,50.225
1624.278168,38,50.225
1625.215874,38,50.096
1626.270059,38,50.128
1627.207579,38,50.031
1628.26156,38,50.096
1629.199339,38,50.16
1630.253449,38,50.225
1631.191037,38,50.225
1632.245293,38,50.225
1633.182786,38,50.225
1634.237176,38,50.225
1635.174422,38,50.225
1636.229071,38,50.225
1637.16603,38,50.225
1638.220942,38,50.225
1639.157815,38,50.225
1640.21277,38,50.289
1641.149569,38,50.257
1642.204633,38,50.257
1643.141039,38,50.257
1644.196464,38,50.289
1645.132612,38,50.547
1646.188351,38,50.547
1647.124397,38,50.547
1648.1802,38,50.547
1649.116128,38,50.547
1650.172073,38,50.579
1651.107893,38,50.676
1652.163955,38,50.805
1653.099624,38,50.869
1654.155836,38,50.869
1655.091404,38,50.869
1656.147708,38,50.869
1657.083189,38,50.869
1658.139565,38,50.805
1659.074955,38,50.676
1660.131473,38,50.547
1661.066704,38,50.579
1662.123353,38,50.547
1663.058406,38,50.547
1664.115211,38,50.547
1665.050061,38,50.547
1666.107113,38,50.547
1667.041589,38,50.579
1668.099004,38,50.74
1669.032758,38,50.805
1670.09092,38,50.805
1671.024466,38,50.869
1672.082816,38,50.837
1673.016209,38,50.869
1674.074698,38,50.869
1675.007524,38,50.869
1676.066597,38,50.869
1676.999256,38,50.934
1678.058486,38,51.063
1678.990605,38,51.191
1680.049973,38,51.191
1680.98237,38,51.191
1682.041829,38,51.191
1682.974131,38,51.191
1684.033608,38,51.191
1684.965901,38,51.191
1686.025219,38,51.191
1686.957658,43,51.224
1688.017092,43,51.191
1688.949148,43,51.191
1690.008776,43,51.191
1690.940607,43,51.191
1692.000611,43,51.191
1692.932343,43,51.191
1693.99214,43,51.191
1694.924087,43,51.191
1695.984025,43,51.191
1696.915801,43,51.191
1697.975899,43,51.191
1698.907537,43,51.191
1699.967776,43,51.191
1700.899311,43,51.191
1701.959624,43,51.191
1702.891052,43,51.191
1703.951508,43,51.191
1704.882817,43,51.481
1705.943339,43,51.514
1706.874551,43,51.514
1707.935197,43,51.61
1708.866213,43,51.675
1709.927035,43,51.739
1710.857951,43,51.836
1711.918902,43,51.836
1712.84972,43,51.836
1713.91081,43,51.836
1714.841264,43,51.836
1715.902669,43,51.836
1716.832625,43,51.836
1717.894524,43,51.836
1718.824367,43,51.836
1719.886343,43,51.836
1720.816134,43,51.836
1721.878244,43,51.836
1722.807839,43,51.868
1723.869991,43,51.836
1724.799589,43,51.9
1725.861495,43,51.868
1726.791348,43,51.868
1727.853341,43,52.158
1728.783091,43,51.997
1729.845252,43,51.997
1730.774814,43,51.965
1731.837114,43,51.9
1732.766537,43,51.836
1733.829008,43,51.836
1734.757668,43,52.062
1735.820885,43,52.062
1736.749435,43,52.126
1737.812761,43,52.094
1738.741058,43,52.158
1739.804665,43,52.158
1740.732782,43,52.158
1741.796566,43,52.158
1742.724549,43,52.158
1743.788466,43,52.158
1744.716275,43,52.158
1745.780383,43,52.158
1746.708011,43,52.158
1747.772294,43,52.158
1748.699752,43,52.158
1749.764139,43,52.158
1750.691489,43,52.384
1751.756044,43,52.255
1752.683221,43,52.287
1753.747875,43,52.255
1754.674791,43,52.319
1755.739747,43,52.384
1756.666539,43,52.287
1757.73159,43,52.158
1758.658202,43,52.19
1759.723475,43,52.319
1760.649936,43,52.287
1761.715343,43,52.255
1762.641674,43,52.287
1763.70723,43,52.352
1764.633401,43,52.416
1765.699095,43,52.416
1766.625132,43,52.48
1767.690992,43,52.48
1768.616896,43,52.48
1769.682858,43,52.48
1770.608603,43,52.48
1771.674759,43,52.48
1772.600365,43,52.48
1773.666666,43,52.48
1774.592145,43,52.48
1775.658541,43,52.48
1776.583915,43,52.577
1777.650453,43,52.771
1778.575632,43,52.803
1779.642249,43,52.803
1780.567372,43,52.803
1781.634013,43,52.996
1782.559097,43,53.125
1783.625883,43,53.125
1784.550861,43,53.125
1785.617794,43,53.157
1786.54259,43,53.157
1787.609685,43,53.157
1788.534314,43,53.254
1789.601194,43,53.125
1790.526058,43,53.125
1791.593087,43,53.189
1792.517801,43,53.157
1793.584932,43,53.125
1794.509445,43,53.125
1795.576836,43,53.125
1796.500754,43,53.125
1797.568703,43,53.125
1798.492499,43,53.125
1799.560576,43,53.125
1800.484257,43,53.125
1801.552448,43,53.125
1802.47599,43,53.125
1803.544323,43,53.125
1804.467709,43,53.125
1805.536159,43,53.125
1806.459441,43,53.125
1807.527675,37,53.125
1808.451185,37,53.125
1809.519551,37,53.125
1810.442863,37,53.318
1811.511427,37,53.447
1812.43462,37,53.447
1813.503332,37,53.447
1814.426323,37,53.576
1815.495214,37,53.641
1816.418084,37,53.77
1817.487109,37,53.77
1818.409824,37,53.77
1819.479013,37,53.802
1820.401587,37,53.866
1821.470908,37,53.995
1822.392621,37,53.866
1823.46275,37,54.06
1824.384371,37,54.092
1825.454645,37,54.092
1826.376145,37,54.092
1827.44653,37,54.092
1828.367901,37,53.963
1829.438431,37,53.77
1830.359639,37,53.77
1831.430302,37,53.737
1832.35137,37,53.737
1833.422088,37,53.576
1834.343111,37,53.641
1835.413991,37,53.447
1836.334804,37,53.447
1837.40587,37,53.447
1838.326423,37,53.447
1839.397371,37,53.447
1840.318135,37,53.447
1841.388945,37,53.415
1842.309505,37,53.351
1843.380856,37,53.351
1844.300599,37,53.254
1845.372712,37,53.318
1846.292352,37,53.351
1847.364219,37,53.447
1848.284084,37,53.447
1849.356093,37,53.447
1850.275679,37,53.447
1851.348006,37,53.447
1852.26742,37,53.447
1853.339883,37,53.447
1854.258982,37,53.447
1855.331777,37,53.222
1856.250718,37,53.157
1857.323689,37,53.125
1858.24244,37,53.125
1859.315568,37,53.125
1860.234158,37,53.061
1861.307449,37,52.867
1862.225854,37,52.867
1863.299338,37,52.803
1864.217619,37,53.093
1865.291224,37,52.996
1866.20931,37,53.028
1867.283112,37,53.093
1868.201057,37,53.125
1869.275004,37,53.125
1870.192825,37,53.125
1871.266848,37,53.125
1872.184563,37,53.125
1873.258433,37,53.125
1874.176285,37,53.125
1875.250305,37,53.125
1876.168,37,53.125
1877.242219,37,53.125
1878.159759,37,53.125
1879.233935,37,53.125
1880.15151,37,53.125
1881.225841,37,53.093
1882.143243,37,53.125
1883.217714,37,53.125
1884.134938,37,53.125
1885.209635,37,52.899
1886.126484,37,52.803
1887.201307,37,52.803
1888.118195,37,52.803
1889.193182,37,52.674
1890.10956,37,52.577
1891.185097,37,52.513
1892.100671,37,52.513
1893.176987,37,52.513
1894.09249,37,52.674
1895.168596,37,52.803
1896.084134,37,52.771
1897.160311,37,52.803
1898.075901,37,52.803
1899.152213,37,52.803
1900.067622,37,52.803
1901.144118,37,52.771
1902.059318,37,52.609
1903.135999,37,52.545
1904.051181,37,52.48
1905.127897,37,52.48
1906.042857,37,52.48
1907.119805,37,52.48
1908.034556,37,52.513
1909.111701,37,52.674
1910.026218,37,52.706
1911.103613,37,52.738
1912.017981,37,52.674
1913.0955,37,52.706
1914.009635,37,52.609
1915.087375,37,52.545
1916.001379,37,52.48
1917.079259,37,52.48
1917.993102,37,52.48
1919.070689,37,52.48
1919.984814,37,52.513
1921.062587,37,52.513
1921.97654,37,52.674
1923.054059,37,52.771
1923.968288,37,52.771
1925.04594,37,52.803
1925.960004,37,52.803
1927.037858,37,52.803
1927.951718,26,52.803
1929.029161,26,52.803
1929.943332,26,52.803
1931.020923,26,52.803
1931.934906,26,52.803
1933.012262,26,52.803
1933.926486,26,52.803
1935.004039,26,52.771
1935.917904,26,52.642
1936.995789,26,52.577
1937.90949,26,52.738
1938.98758,26,52.577
1939.901099,26,52.48
1940.979329,26,52.48
1941.892663,26,52.48
1942.971041,26,52.48
1943.884275,26,52.48
1944.962783,26,52.48
1945.875863,26,52.48
1946.954542,26,52.416
1947.867475,26,52.416
1948.946302,26,52.416
1949.859063,26,52.158
1950.937901,26,52.158
1951.850667,26,52.158
1952.929684,26,52.158
1953.841927,26,52.158
1954.921462,26,52.158
1955.83352,26,52.126
1956.913219,26,52.158
1957.824692,26,52.126
1958.905002,26,52.126
1959.816273,26,51.965
1960.896786,26,51.9
1961.807856,26,51.836
1962.888546,26,51.836
1963.799472,26,51.836
1964.880325,26,51.643
1965.791059,26,51.514
1966.872051,26,51.514
1967.782661,26,51.514
1968.863832,26,51.514
1969.774268,26,51.514
1970.855555,26,51.514
1971.76589,26,51.514
1972.847299,26,51.353
1973.757507,26,51.353
1974.839021,26,51.224
1975.749123,26,51.224
1976.830785,26,51.224
1977.740751,26,51.191
1978.822539,26,51.191
1979.732343,26,51.191
1980.814241,26,51.159
1981.723921,26,51.095
1982.806038,26,50.934
1983.715502,26,50.901
1984.797792,26,50.869
1985.70708,26,50.869
1986.789539,26,50.869
1987.698609,26,50.869
1988.78133,26,50.869
1989.690214,26,50.869
1990.773111,26,50.869
1991.681429,26,50.869
1992.764861,26,50.869
1993.672972,26,50.869
1994.756612,26,50.805
1995.664573,26,50.644
1996.748166,26,50.547
1997.656036,26,50.547
1998.73995,26,50.547
1999.647636,26,50.482
2000.731696,26,50.418
2001.639211,26,50.354
2002.723479,26,50.225
2003.630792,26,50.225
2004.715261,26,50.225
2005.62238,26,50.225
2006.707023,26,50.192
2007.613981,26,50.128
2008.698783,26,49.935
2009.605276,26,49.902
2010.690478,26,49.902
2011.596761,26,49.902
2012.682128,26,49.87
2013.588306,26,49.612
2014.673907,26,49.58
2015.579885,26,49.58
2016.665652,26,49.58
2017.571479,26,49.58
2018.657006,26,49.548
2019.563065,26,49.516
2020.648578,26,49.451
2021.554652,26,49.419
2022.640341,26,49.29
2023.546257,26,49.322
2024.632084,26,49.258
2025.537672,26,49.258
2026.623843,26,49.258
2027.52893,26,49.258
2028.615628,26,49.161
2029.520513,26,49.097
2030.607406,26,49
2031.512035,26,48.936
2032.599162,26,48.936
2033.503638,26,48.936
2034.590917,26,48.903
2035.495168,26,48.903
2036.582626,26,48.871
2037.486736,26,48.871
2038.574378,26,48.742
2039.478298,26,48.646
2040.566126,26,48.807
2041.469908,26,48.807
2042.557889,26,48.646
2043.461123,26,48.71
2044.549362,26,48.646
2045.452714,26,48.678
2046.540735,26,48.613
2047.444284,26,48.613
2048.532152,28,48.613
2049.435917,28,48.613
2050.523943,28,48.613
2051.427502,28,48.613
2052.515743,28,48.613
2053.419089,28,48.613
2054.507537,28,48.613
2055.410654,28,48.613
2056.499336,28,48.613
2057.402291,28,48.613
2058.491077,28,48.613
2059.393874,28,48.613
2060.482862,28,48.613
2061.385218,28,48.549
2062.47463,28,48.42
2063.37677,28,48.388
2064.466423,28,48.291
2065.368386,28,48.323
2066.45821,28,48.291
2067.359985,28,48.291
2068.449978,28,48.323
2069.351593,28,48.291
2070.44176,28,48.291
2071.343215,28,48.291
2072.433154,28,48.291
2073.334774,28,48.291
2074.424578,28,48.291
2075.326351,28,48.291
2076.415911,28,48.033
2077.31793,28,47.969
2078.407686,28,47.969
2079.309474,28,47.969
2080.399501,28,47.969
2081.301113,28,47.969
2082.391275,28,47.969
2083.292727,28,47.969
2084.383059,28,47.84
2085.284345,28,47.872
2086.374836,28,47.646
2087.27593,28,47.679
2088.366609,28,47.646
2089.267548,28,47.646
2090.358374,28,47.679
2091.258992,28,47.646
2092.35015,28,47.646
2093.250584,28,47.646
2094.34196,28,47.646
2095.242199,28,47.646
2096.333761,28,47.518
2097.233781,28,47.582
2098.325579,28,47.614
2099.225389,28,47.485
2100.316622,28,47.324
2101.217001,28,47.324
2102.30818,28,47.389
2103.208616,28,47.453
2104.299872,28,47.421
2105.200233,28,47.389
2106.291669,28,47.55
2107.191783,28,47.485
2108.283446,28,47.55
2109.183037,28,47.389
2110.275257,28,47.55
2111.17462,28,47.518
2112.267026,28,47.421
2113.166111,28,47.518
2114.258583,28,47.582
2115.157508,28,47.485
2116.250379,28,47.614
2117.149068,28,47.614
2118.242195,28,47.582
2119.140631,28,47.485
2120.233994,28,47.421
2121.132211,28,47.324
2122.22559,28,47.453
2123.123819,28,47.356
2124.217386,28,47.485
2125.115422,28,47.421
2126.209152,28,47.518
2127.107012,28,47.55
2128.200589,28,47.518
2129.098454,28,47.485
2130.192405,28,47.485
2131.09003,28,47.518
2132.184176,28,47.324
2133.081613,28,47.324
2134.175954,28,47.356
2135.07288,28,47.324
2136.167698,28,47.324
2137.06448,28,47.324
2138.159466,28,47.324
2139.05568,28,47.324
2140.151271,28,47.292
2141.047226,28,47.26
2142.143053,28,47.292
2143.038749,28,47.163
2144.134826,28,47.034
2145.030323,28,47.002
2146.126385,28,47.002
2147.021924,28,47.002
2148.118196,28,47.002
2149.013515,28,46.97
2150.109883,28,46.938
2151.005099,28,46.809
2152.101694,28,46.776
2152.996575,28,46.744
2154.093073,28,46.68
2154.988182,28,46.68
2156.084856,28,46.68
2156.979761,28,46.68
2158.076663,28,46.68
2158.971328,28,46.68
2160.068474,28,46.68
2160.96286,28,46.68
2162.060278,28,46.68
2162.954454,28,46.68
2164.051661,28,46.68
2164.946011,28,46.68
2166.043468,28,46.68
2166.937478,28,46.68
2168.035273,28,46.68
2168.92907,30,46.68
2170.027024,30,46.615
2170.920679,30,46.615
2172.018758,30,46.454
2172.912264,30,46.422
2174.010537,30,46.422
2174.903848,30,46.39
2176.002268,30,46.39
2176.895418,30,46.357
2177.994066,30,46.357
2178.887001,30,46.357
2179.98545,30,46.357
2180.878584,30,46.357
2181.97726,30,46.357
2182.870039,30,46.357
2183.969065,30,46.357
2184.861581,30,46.357
2185.960844,30,46.357
2186.853152,30,46.357
2187.952658,30,46.357
2188.844745,30,46.357
2189.944437,30,46.357
2190.836311,30,46.357
2191.936248,30,46.357
2192.827916,30,46.357
2193.928061,30,46.39
2194.819479,30,46.551
2195.919858,30,46.615
2196.811065,30,46.583
2197.911675,30,46.615
2198.802658,30,46.647
2199.90346,30,46.68
2200.79425,30,46.68
2201.895263,30,46.68
2202.785857,30,46.68
2203.88708,30,46.68
2204.777399,30,46.712
2205.878854,30,46.873
2206.768999,30,46.905
2207.870647,30,47.002
2208.760557,30,47.002
2209.862428,30,46.97
2210.752129,30,47.002
2211.854242,30,47.002
2212.743723,30,46.97
2213.846033,30,46.97
2214.735323,30,46.873
2215.837828,30,47.002
2216.726895,30,47.002
2217.829243,30,47.002
2218.718378,30,47.002
2219.821047,30,46.97
2220.70998,30,47.002
2221.81283,30,47.002
2222.701578,30,47.002
2223.804583,30,46.938
2224.693149,30,46.873
2225.796402,30,47.002
2226.684732,30,47.002
2227.788157,30,47.002
2228.6763,30,47.002
2229.779979,30,47.002
2230.667896,30,47.002
2231.77134,30,47.002
2232.659508,30,47.002
2233.762943,30,47.002
2234.651114,30,47.002
2235.754732,30,47.034
2236.642674,30,47.002
2237.746535,30,47.034
2238.634233,30,47.002
2239.738332,30,47.034
2240.625823,30,47.002
2241.730148,30,47.034
2242.617418,30,47.034
2243.721945,30,47.002
2244.608599,30,47.228
2245.713435,30,47.26
2246.600197,30,47.26
2247.705218,30,47.324
2248.591773,30,47.324
2249.697038,30,47.324
2250.583362,30,47.324
2251.688824,30,47.324
2252.57463,30,47.324
2253.680625,30,47.356
2254.566222,30,47.485
2255.672444,30,47.485
2256.557772,30,47.614
2257.66406,30,47.646
2258.549361,30,47.646
2259.655865,30,47.646
2260.54093,30,47.646
2261.647681,30,47.646
2262.532473,30,47.646
2263.6393,30,47.646
2264.523651,30,47.646
2265.631115,30,47.679
2266.515224,30,47.679
2267.622872,30,47.679
2268.506805,30,47.743
2269.614662,30,47.646
2270.498287,30,47.646
2271.60647,30,47.646
2272.489705,30,47.646
2273.598151,30,47.646
2274.481286,30,47.485
2275.589965,30,47.421
2276.472907,30,47.453
2277.581743,30,47.421
2278.464478,30,47.324
2279.573552,30,47.324
2280.456033,30,47.324
2281.565341,30,47.324
2282.447565,30,47.324
2283.55717,30,47.324
2284.439123,30,47.324
2285.548589,30,47.324
2286.430687,30,47.324
2287.540288,30,47.292
2288.422278,30,47.228
2289.532131,45,47.26
2290.413985,45,47.292
2291.524063,45,47.163
2292.405697,45,47.002
2293.516025,45,47.002
2294.397404,45,47.002
2295.50763,45,47.002
2296.38906,45,47.002
2297.499586,45,47.002
2298.380581,45,47.002
2299.491553,45,47.002
2300.372289,45,47.002
2301.483485,45,47.002
2302.364027,45,47.002
2303.475448,45,47.002
2304.355761,45,47.034
2305.467418,45,47.099
2306.347449,45,47.066
2307.459331,45,47.195
2308.339175,45,47.131
2309.451269,45,47.292
2310.33088,45,47.324
2311.443168,45,47.324
2312.322541,45,47.324
2313.435127,45,47.324
2314.314231,45,47.324
2315.427059,45,47.324
2316.30593,45,47.324
2317.418995,45,47.485
2318.297665,45,47.453
2319.410549,45,47.518
2320.289097,45,47.646
2321.402475,45,47.646
2322.280796,45,47.646
2323.39441,45,47.679
2324.272529,45,47.84
2325.386297,45,47.969
2326.264208,45,47.969
2327.378253,45,47.969
2328.255898,45,47.969
2329.370095,45,48.227
2330.247617,45,48.259
2331.361994,45,48.291
2332.23932,45,48.291
2333.353962,45,48.291
2334.231032,45,48.291
2335.345728,45,48.388
2336.222692,45,48.355
2337.337683,45,48.484
2338.214336,45,48.581
2339.329423,45,48.613
2340.20585,45,48.613
2341.320973,45,48.613
2342.197192,45,48.613
2343.312934,45,48.613
2344.188589,45,48.678
2345.304855,45,48.742
2346.180321,45,48.774
2347.29682,45,48.936
2348.172019,45,48.936
2349.288763,45,48.936
2350.163709,45,48.936
2351.280738,45,48.968
2352.155424,45,49.064
2353.272672,45,49.226
2354.147155,45,49.258
2355.264637,45,49.258
2356.13895,45,49.258
2357.256571,45,49.258
2358.130659,45,49.322
2359.248541,45,49.548
2360.122321,45,49.58
2361.240514,45,49.58
2362.114051,45,49.612
2363.232482,45,49.645
2364.105524,45,49.741
2365.224304,45,49.902
2366.097243,45,49.902
2367.216286,45,49.902
2368.088935,45,49.935
2369.20827,45,50.16
2370.080598,45,50.225
2371.200233,45,50.225
2372.072332,45,50.225
2373.192208,45,50.225
2374.064069,45,50.289
2375.184164,45,50.547
2376.055804,45,50.547
2377.176142,45,50.547
2378.04753,45,50.547
2379.168088,45,50.708
2380.03922,45,50.837
2381.160076,45,50.869
2382.030931,45,50.869
2383.152032,45,50.869
2384.022615,45,50.869
2385.144011,45,50.869
2386.014323,45,50.966
2387.135952,45,50.998
2388.006008,45,51.127
2389.127989,45,51.191
2389.997719,45,51.191
2391.119977,45,51.417
2391.989455,45,51.481
2393.111954,45,51.449
2393.981126,45,51.514
2395.103895,45,51.514
2395.972849,45,51.514
2397.095862,45,51.514
2397.964558,45,51.514
2399.087393,45,51.546
2399.956285,45,51.546
2401.079331,45,51.707
2401.947978,45,51.643
2403.070862,45,51.804
2403.939695,45,51.836
2405.062809,45,51.771
2405.931402,45,51.836
2407.054776,45,51.836
2407.923063,45,51.836
2409.046735,45,51.836
2409.914746,41,51.836
2411.038694,41,51.836
2411.906461,41,51.836
2413.030615,41,51.997
2413.89815,41,52.126
2415.022583,41,52.158
2415.889869,41,52.158
2417.014505,41,52.158
2417.881307,41,52.158
2419.00639,41,52.158
2419.873009,41,52.352
2420.998345,41,52.255
2421.864665,41,52.223
2422.990234,41,52.352
2423.85637,41,52.319
2424.982224,41,52.384
2425.848087,41,52.448
2426.974133,41,52.48
2427.839808,41,52.48
2428.966071,41,52.48
2429.831528,41,52.48
2430.95805,41,52.48
2431.823223,41,52.48
2432.950028,41,52.48
2433.814931,41,52.513
2434.941994,41,52.545
2435.806591,41,52.609
2436.933979,41,52.771
2437.798315,41,52.803
2438.925949,41,52.803
2439.790026,41,52.803
2440.917916,41,52.803
2441.781739,41,52.899
2442.909882,41,52.835
2443.773458,41,52.835
2444.901868,41,52.899
2445.765145,41,52.835
2446.893811,41,52.932
2447.756854,41,52.835
2448.885595,41,52.932
2449.748509,41,52.803
2450.877552,41,53.125
2451.740201,41,52.932
2452.869545,41,53.125
2453.731884,41,53.125
2454.861463,41,53.125
2455.723565,41,53.125
2456.853451,41,53.125
2457.715286,41,53.125
2458.845442,41,53.125
2459.706938,41,53.125
2460.837417,41,53.125
2461.698614,41,53.125
2462.829402,41,53.125
2463.690205,41,53.125
2464.82104,41,53.125
2465.681911,41,53.125
2466.81303,41,53.125
2467.673604,41,53.125
2468.80497,41,53.125
2469.66528,41,53.125
2470.796957,41,53.125
2471.65698,41,53.125
2472.788936,41,53.125
2473.64866,41,53.125
2474.780622,41,53.125
2475.640345,41,53.125
2476.772568,41,53.061
2477.632063,41,53.125
2478.764517,41,53.125
2479.623738,41,53.125
2480.756464,41,53.125
2481.615409,41,53.125
2482.74845,41,52.996
2483.607049,41,52.899
2484.740398,41,52.803
2485.598733,41,52.803
2486.731987,41,52.803
2487.590387,41,52.803
2488.723984,41,52.803
2489.582094,41,52.803
2490.715977,41,52.803
2491.573806,41,52.803
2492.707911,41,52.803
2493.565508,41,52.771
2494.699887,41,52.738
2495.557213,41,52.771
2496.691895,41,52.803
2497.548887,41,52.803
2498.683871,41,52.803
2499.540594,41,52.803
2500.67585,41,52.803
2501.532269,41,52.803
2502.667806,41,52.803
2503.524009,41,52.803
2504.659798,41,52.803
2505.515713,41,52.803
2506.651733,41,52.803
2507.507421,41,52.803
2508.643726,41,52.738
2509.499097,41,52.803
